21  17  0.769178 0.390043  -0.0113525  -0.0875522  0
21  18  0.795376 0.378932  -0.0164381  -0.0821646  3
21  19  0.804617 0.369203  -0.0173103  -0.0810413  4
21  20  0.780148 0.352437  -0.0123521  -0.0862226  4
21  21  0.744924 0.33535  -0.00409729  -0.0940914  2
21  22  0.682512 0.307914  0.00953803  -0.112358  0
21  23  0.675701 0.305055  0.00790461  -0.114507  1
22  0  0.548369 0.376279  0.00948805  0.250157  6
22  1  0.557289 0.390876  -0.0203631  0.238391  2
22  2  0.621588 0.419002  -0.0479638  0.219057  2
22  3  0.662744 0.438624  -0.0822126  0.205126  2
22  4  0.685509 0.46985  -0.102449  0.189371  2
22  5  0.725016 0.49674  -0.116869  0.168436  1
22  6  0.682486 0.531844  -0.131376  0.146339  1
22  7  0.465782 0.515019  -0.218298  0.103794  1
22  8  0.694192 0.469967  -0.182741  0.0378245  0
22  9  0.707499 0.465033  -0.166503  -0.0209348  0
22  10  0.708395 0.452396  -0.153351  -0.0461588  0
22  11  0.726208 0.44824  -0.14068  -0.059419  0
22  12  0.751428 0.451302  -0.137729  -0.0553385  0
22  13  0.766221 0.435721  -0.0819078  -0.0802507  0
22  14  0.779399 0.427556  -0.070267  -0.0847444  1
22  15  0.783771 0.416648  -0.0511035  -0.0870396  2
22  16  0.793414 0.391822  -0.0535577  -0.0799477  1
22  17  0.81491 0.386656  -0.0408061  -0.0761052  1
22  18  0.783511 0.359608  -0.0338391  -0.0679192  0
22  19  0.759525 0.345268  -0.0185606  -0.0765037  0
22  20  0.745624 0.34079  -0.0146097  -0.0811261  3
22  21  0.721726 0.328766  -0.00634883  -0.0937305  5
22  22  0.687946 0.312625  0.00428238  -0.108355  4
22  23  0.674607 0.304786  0.00551639  -0.112846  7
23  0  0 0  0  0  4
23  1  0.540064 0.374205  -0.0582437  0.243327  0
23  2  0.548731 0.378371  -0.0562548  0.218247  2
23  3  0.60494 0.410153  -0.128439  0.201482  1
23  4  0.672896 0.446391  -0.138851  0.191172  1
23  5  0.684296 0.45193  -0.136955  0.18973  2
23  6  0.684216 0.46083  -0.162701  0.174511  1
23  7  0.64922 0.46351  -0.186541  0.0482617  0
23  8  0.703382 0.474489  -0.178861  0.0287206  1
23  9  0.681201 0.477193  -0.162007  -0.0161704  2
23  10  0.710502 0.454389  -0.153573  -0.0443743  2
23  11  0.736632 0.44929  -0.140308  -0.0572788  1
23  12  0.750441 0.451477  -0.136687  -0.0561174  1
23  13  0.711091 0.450128  -0.0884365  -0.0921777  1
23  14  0.772962 0.409736  -0.0874732  -0.0808865  1
23  15  0.784781 0.394887  -0.0564871  -0.0769811  1
23  16  0.776237 0.387072  -0.0573207  -0.0816909  4
23  17  0.78565 0.373574  -0.052538  -0.0786704  2
23  18  0.783875 0.360267  -0.0362098  -0.0700476  2
23  19  0.741037 0.32609  -0.0250076  -0.0882073  0
23  20  0.728443 0.319334  -0.0403693  -0.109696  1
23  21  0.725055 0.320578  -0.0329484  -0.107306  3
23  22  0.688971 0.306401  -0.0175336  -0.117023  2
23  23  0.661781 0.300047  0.0104379  -0.114848  3
