0.3  0.52  0.106111  0.995454  1.0485
0.71  0.89  0.188259  0.849197  0.42469
0.36  0.56  0.0964248  1.06942  1.44008
0.45  0.12  0.167339  0.426892  0.53461
0.6  0.41  0.0944446  1.05418  1.48759
0.77  0.33  0.131242  1.01265  1.06632
0.55  0.01  0.202607  0.586797  0.44547
0.1  0  0.278752  0.652158  0.30081
0.02  0.07  0.281946  0.613737  0.29856
0.1  0.38  0.17728  0.918584  0.46571
0.44  0.62  0.0950714  1.04623  1.41341
0.28  0.51  0.109907  1.01263  0.95155
0.97  0.45  0.194622  0.756348  0.46794
0.05  0.9  0.250768  -0.0627323  0.38747
0.94  0.98  0.290116  0.660468  0.29567
0  0.74  0.229808  0.0786437  0.41914
0.3  0.04  0.211403  0.680044  0.38541
0.99  0.85  0.263318  0.761885  0.31908
0.97  0.41  0.195486  0.761915  0.4747
0.54  0.01  0.203241  0.603116  0.44355
0.87  0.9  0.234683  0.803221  0.34773
0.02  0.2  0.24336  0.663488  0.33875
0.93  0.98  0.286977  0.707453  0.29856
0.73  0.91  0.201853  0.686947  0.40217
0.95  0.87  0.253699  0.763787  0.32791
0.99  0.78  0.243705  0.801906  0.34118
0.99  0.34  0.208647  0.628557  0.44988
0.98  0.67  0.215332  0.798692  0.38446
0.24  0.96  0.220823  0.284642  0.45324
0.04  0.24  0.225873  0.720603  0.36205
0  0.23  0.245083  0.66386  0.33936
0.2  0.32  0.154427  0.841338  0.51318
0.72  0.31  0.11841  1.15612  1.37092
0.36  0.65  0.105991  1.07336  2.22814
0.64  0.77  0.13874  0.829532  0.57771
0.27  0.82  0.159348  0.893903  0.742
0.41  0.63  0.0972874  1.071  1.73138
0.21  0.11  0.207361  0.683906  0.3865
0.01  0.36  0.217273  0.702015  0.38756
0.13  0.06  0.246969  0.646201  0.33177
0.94  0.97  0.286347  0.686579  0.29876
0.25  0.98  0.2253  0.330116  0.43578
0.05  0.47  0.192946  0.63272  0.4619
0.85  0  0.249132  0.629633  0.37993
0.94  0.05  0.257692  0.548217  0.36757
0.83  0.83  0.197974  0.83496  0.39828
0.18  0.1  0.218786  0.66942  0.36827
0.89  0.78  0.203961  0.80968  0.39111
0.77  0.89  0.202279  0.779912  0.39535
0.1  0.35  0.181815  0.889839  0.44905
0.45  0.64  0.0964888  1.04449  1.35291
0.33  0.53  0.100332  1.02652  1.17493
0.92  0.16  0.217943  0.718188  0.45206
0.28  0.98  0.220262  0.420355  0.44578
0.04  0.93  0.259763  -0.100142  0.36539
0.22  0.21  0.172088  0.894811  0.45041
0.74  0.37  0.111031  1.21311  1.28875
0.63  0.6  0.104129  0.939827  0.79485
0.36  0.75  0.113367  1.15434  1.2639
0.56  0.54  0.0911267  0.997279  0.96198
0.96  0.22  0.217495  0.705858  0.44698
0.67  0.26  0.12159  1.12674  1.27815
0.32  0.31  0.125497  0.937359  0.61897
0.32  0.65  0.0208147  2.64834  2.06771
0.21  0.69  0.140135  0.969977  0.93121
0.76  0.76  0.158981  0.870442  0.48481
0.5  0.45  0.089937  1.00361  1.02615
0.06  0.44  0.187334  0.857062  0.45911
0.85  0.86  0.214636  0.79284  0.37378
0.09  0.68  0.184893  0.676634  0.55866
0.1  0.71  0.186602  0.628506  0.56462
0.11  0.73  0.187128  0.598038  0.57105
0.47  0.93  0.190929  0.0234429  0.50984
0.42  0.88  0.162369  0.843777  0.61717
0.8  0.01  0.233337  0.664396  0.40908
0.65  0.03  0.201149  0.622528  0.47532
0.23  0.23  0.170017  0.533936  0.47052
0.74  0.35  0.114694  1.19271  1.3004
0.57  0.55  0.092938  0.983002  0.93987
0.67  0.66  0.119398  0.872271  0.66392
0.36  0.7  0.11182  1.01956  1.82449
0.34  0.78  0.133374  0.973183  1.02694
0.57  0.52  0.0913703  0.992889  0.99134
0.21  0.02  0.240479  0.693435  0.34242
0.41  0.03  0.201325  0.65515  0.42172
0.04  0.76  0.219839  0.277236  0.45324
0.92  0.87  0.241959  0.795589  0.33967
0.37  0.55  0.0954006  1.05344  1.34751
0.64  0.9  0.180304  0.85004  0.45452
0.47  0.68  0.10283  1.01342  1.15406
0.86  0.01  0.247587  0.603556  0.38256
0.1  0.1  0.243179  0.643534  0.33617
0.22  0.96  0.221758  0.445739  0.44394
0.78  0.89  0.205594  0.731285  0.39072
0.52  0.19  0.13534  0.917548  0.73309
0.55  0.38  0.0940107  1.04332  1.29499
0.85  0.68  0.16702  0.889399  0.47256
0.56  0.29  0.106168  1.06586  1.20651
0.6  0.99  0.213132  0.658604  0.40112
0.72  0.03  0.210216  0.690555  0.46034
0.09  0.22  0.211857  0.742039  0.38
0.11  0.05  0.256575  0.6496  0.32119
0.95  0.54  0.188734  0.735592  0.46014
0.38  0.57  0.0950797  1.06318  1.50003
0.59  0.91  0.177977  0.861258  0.47328
0.51  0.78  0.126744  0.945772  0.74736
0.66  0.27  0.118436  1.10356  1.37608
0.27  0.37  0.127338  0.863315  0.63234
0.44  0.47  0.0905562  1.01165  0.97664
0.33  0.63  0.104143  1.13548  2.09626
0.18  0.66  0.146534  0.940869  0.81747
0.72  0.81  0.170548  0.358864  0.47582
0.37  0.55  0.0951168  1.05862  1.34751
0.99  0.15  0.245872  0.635  0.38711
0.4  0.38  0.101996  0.963031  0.80714
0.25  0.62  0.116895  1.0803  1.23548
0.8  0.79  0.177743  0.84222  0.43781
0.47  0.62  0.094716  1.02314  1.201
0.22  0.04  0.228026  0.698732  0.35524
0.81  0.98  0.248367  0.768291  0.33549
0.92  0.73  0.202224  0.848865  0.39685
0.12  0.06  0.25016  0.6378  0.32829
0.92  0.84  0.232478  0.800135  0.35106
0.99  0.92  0.287143  0.725664  0.29835
0.95  0.22  0.213608  0.737987  0.45787
0.81  0.82  0.190758  0.743903  0.41436
0.5  0  0.204927  0.523613  0.42461
0.95  0.95  0.282325  0.701244  0.30194
0.03  0.21  0.237697  0.657731  0.3466
0.82  0.84  0.199255  0.77569  0.39817
0.52  0.07  0.18091  0.536526  0.50914
0.03  0.55  0.198758  0.631961  0.4651
0.72  0.99  0.230909  0.692085  0.36044
0.16  0.21  0.191179  0.749894  0.41381
0.41  0.74  0.109942  1.08384  1.21649
0.24  0.38  0.140352  0.53926  0.61044
0.33  0.1  0.183875  0.756275  0.43961
0.11  0.03  0.263617  0.649108  0.31403
0.89  0.05  0.242838  0.573613  0.39534
0.02  0.24  0.234422  0.659132  0.35208
0.9  0.61  0.173793  0.887692  0.47339
0.22  0.17  0.185766  0.722406  0.42546
0.9  0.78  0.207469  0.814423  0.38572
0.59  0.26  0.114982  1.05411  1.18355
0.42  0.36  0.102495  0.965296  0.8174
0.26  0.63  0.111101  1.14768  1.34658
0.82  0.77  0.176888  0.93318  0.43747
0.56  0.43  0.0905998  1.04072  1.22416
0.99  0.86  0.265954  0.741866  0.31604
0.38  0.11  0.172666  0.799803  0.47664
0.63  0.44  0.0932653  1.09081  1.37181
0.83  0.47  0.140026  0.938399  0.69782
0.47  0.22  0.127887  0.934102  0.71481
0.59  0.99  0.211772  0.63206  0.40446
0.52  0.04  0.190086  0.668643  0.47161
0.9  0.86  0.230778  0.831135  0.35178
0.31  0.22  0.148361  0.932509  0.52355
0.78  0.26  0.148195  0.968979  0.86257
0.66  0.35  0.101298  1.19669  1.89252
0.76  0.67  0.139734  0.858263  0.5596
0.29  0.73  0.118803  1.15816  1.25617
0.55  0.47  0.0893739  1.01812  1.08673
0.21  0.23  0.171984  0.751947  0.4568
0.74  0.36  0.112787  1.20386  1.29875
0.62  0.63  0.107044  0.926696  0.76497
0.37  0.69  0.0672617  1.78125  1.90779
0.35  0.79  0.135012  0.983887  0.96964
0.54  0.56  0.0918261  0.987986  0.96191
0.35  0.96  0.200974  0.63339  0.48518
0.74  0.25  0.140508  0.991626  0.98214
0.28  0.28  0.140768  0.900178  0.54992
0.67  0.32  0.104796  1.25578  1.75227
0.33  0.66  0.0176752  2.71531  2.13671
0.73  0.73  0.144733  0.869384  0.53237
0.24  0.75  0.141565  1.02475  0.91008
0.51  0.48  0.0891268  1.00009  1.02343
0.02  0.36  0.212747  0.729447  0.39425
0.24  0.11  0.197879  0.800914  0.40056
0.91  0.26  0.190742  0.795235  0.53443
0.78  0.97  0.236636  0.770177  0.35004
0.21  0.26  0.163204  0.874111  0.47696
0.74  0.33  0.116378  1.24687  1.27815
0.54  0.56  0.0925707  0.976545  0.96191
0.37  0.68  0.0816251  1.52852  2.01178
0.65  0.7  0.121818  0.930559  0.64152
0.33  0.81  0.14408  0.975991  0.8556
0.51  0.56  0.0914576  0.98513  1.01163
0.93  0.24  0.202415  0.73398  0.49326
0.36  0.08  0.187452  0.682689  0.43977
0.91  0.64  0.182664  0.785861  0.44783
0.98  0.2  0.229546  0.658556  0.41796
0.8  0.91  0.217188  0.780243  0.37154
0.9  0.01  0.258567  0.57279  0.36428
0.28  0.19  0.164573  0.807757  0.47651
0.81  0.34  0.142391  0.967411  0.8617
0.68  0.38  0.0808529  1.70601  1.72429
0.58  0.51  0.0914386  0.999984  1.01364
0.73  0.62  0.129331  0.727483  0.64699
0.33  0.74  0.113558  1.17764  1.3358
0.59  0.5  0.0917819  1.00534  1.0437
0.8  0.22  0.163864  0.910805  0.70915
0.98  0.44  0.199033  0.733316  0.45831
0.38  0.05  0.196218  0.663698  0.42541
0.63  0.93  0.190438  0.834609  0.43519
0.99  0.99  0.313786  0.682711  0.27901
0.31  0  0.225709  0.647311  0.36563
